"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13_1a","fin13_1b","fin13_1c","fin13_1d","fin13_1e","fin13_1f","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Kenya","KEN",142980156,2.7288714652921,1,54,1,2,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,2,1,2,,,1,1,2,,,,2,2,2,1,2,2,1,1,3,1,1,1,1,,,1,1,,,2,,,,,,1,2,2,1,,,2,2,2,,,,,2,,,,,,1,1,2,3,1,1,,1,1,1,4,4,4,4,1,1,2,1,0
"Kenya","KEN",205574193,0.347088756628994,2,25,2,5,1,1,1,1,0,2,1,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,1,1,,1,0,4,4,4,4,4,5,1,2,0,0
"Kenya","KEN",122042713,0.842447463451886,1,48,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,2,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,5,1,2,0,0
"Kenya","KEN",200181601,0.421956507462702,1,29,1,1,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,1,1,2,2,1,2,2,,,,,,,1,1,1,1,2,,,1,1,2,,,,2,2,2,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,1,4,1,,0,1,4,4,4,4,4,5,1,2,1,0
"Kenya","KEN",137031204,2.72529803933956,1,20,2,4,1,1,1,0,1,,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,2,1,1,2,2,,2,1,1,1,1,1,1,1,4,2,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,2,3,1,2,,1,1,4,4,4,4,4,1,1,1,1,1
"Kenya","KEN",130607574,0.836690878245017,2,30,1,3,1,2,1,1,1,,,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,,1,1,2,,,,2,2,2,2,2,1,1,,2,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,1,2,,,1,1,1,2,4,1,,1,1,4,4,4,1,4,1,1,2,1,1
"Kenya","KEN",144738256,0.822973042182779,2,25,2,5,1,2,1,1,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,1,1,1,1,,1,1,1,1,1,,2,2,1,2,1,1,1,,4,1,1,1,1,,,1,1,,,1,1,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,4,4,4,4,1,1,1,1,1,1
"Kenya","KEN",157466715,1.47898881415755,2,21,2,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,1,2,1,2,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,4,1,,0,1,4,4,4,4,2,3,1,2,0,0
"Kenya","KEN",181877574,0.845277541876278,2,26,3,5,1,1,1,1,1,1,4,1,4,,4,2,1,1,1,1,4,,4,,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,2,,,,2,2,2,1,2,2,1,1,2,1,1,2,,,,1,2,1,1,1,2,1,2,,,4,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,3,1,,1,1,5,4,4,4,1,2,1,1,1,1
"Kenya","KEN",138641043,1.42532210776227,2,30,1,1,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,,,,,,,2,1,2,1,2,,,2,2,2,,,,2,2,2,2,2,2,1,,3,1,4,1,2,1,1,2,,,,2,,,,,,2,,,,,,,1,2,2,1,,,2,,,,,,1,1,1,1,2,1,,0,1,4,1,4,4,4,2,2,2,1,0
"Kenya","KEN",181946574,0.939020353059048,1,19,2,2,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,2,2,2,1,,,,,,,,,,,1,2,,2,1,2,,,,2,2,2,2,2,2,2,,1,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,4,2,,0,0,4,4,4,4,4,5,1,2,0,0
"Kenya","KEN",139580058,1.00420950281641,1,56,2,1,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,2,2,1,2,,,2,1,2,,,,2,2,2,2,1,2,1,,2,1,1,1,1,,,1,1,,,1,3,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,2,1,1,1,1,0
"Kenya","KEN",160870355,0.478818931196687,1,35,3,3,1,2,1,1,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,2,2,1,1,2,,1,1,2,,,,2,2,2,2,2,2,2,,2,2,1,2,,,,1,1,,,1,1,1,2,,,2,,,,,,,2,2,,,,,1,1,2,1,,,1,1,2,2,2,1,,0,0,4,4,4,1,1,1,1,2,1,1
"Kenya","KEN",194282240,0.458224815475129,2,28,2,4,1,1,1,1,1,2,2,2,,,1,2,2,,,,2,,2,,2,,,,,,,,,,,,,,,,2,2,2,1,2,,,2,1,2,,,,2,2,2,2,1,2,1,,5,2,1,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,4,1,2,1,0
"Kenya","KEN",190149480,0.341817240980233,1,21,2,5,2,2,1,1,1,2,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,2,,,,2,2,2,2,2,2,2,,2,2,1,1,1,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,2,,1,0,4,4,4,4,4,1,1,1,1,1
"Kenya","KEN",178157267,0.341817240980233,1,28,1,4,1,2,1,1,0,1,1,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,1,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,1,4,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Kenya","KEN",167667042,0.556323060115002,2,19,1,5,1,1,1,1,1,,,2,,,,,,,,,,,,,,,1,1,1,1,2,1,2,2,,,,,,,1,2,2,1,2,,,2,1,2,,,,2,2,2,2,2,1,2,,5,3,3,1,1,,,1,1,,,1,1,1,1,,,1,2,1,2,,,2,2,2,,,,,1,1,1,2,,,2,1,2,3,2,1,,0,1,1,4,4,1,1,1,1,2,1,0
"Kenya","KEN",125595179,1.44477653275764,2,67,2,3,1,1,1,1,0,1,2,1,1,2,2,1,2,,,,2,,1,1,2,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,1,1,2,,,,2,1,,2,2,2,2,,3,3,2,1,2,1,1,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,3,3,3,,3,,1,0,4,4,4,2,1,2,1,1,1,0
"Kenya","KEN",140479602,2.7288714652921,1,48,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,1,2,,,,2,2,2,2,2,2,2,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,1,1,3,1,,0,1,4,4,4,2,4,5,1,2,0,0
"Kenya","KEN",210375855,0.34622800659771,2,30,2,5,1,1,1,1,1,1,2,2,,,2,2,2,,,,1,2,2,,2,,,,,,,,,,,,,,,,2,1,2,1,2,,,1,1,2,,,,2,2,2,1,2,2,2,1,3,2,1,2,,,,2,,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,1,2,1,1,,,2,2,2,2,2,1,,1,1,1,4,4,1,1,5,1,2,1,0
"Kenya","KEN",153004059,1.08237199428208,1,23,2,5,1,1,1,1,0,1,1,1,2,,2,1,2,,,,2,,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,1,1,2,,,,2,1,1,1,2,2,2,1,3,3,2,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,3,2,2,2,2,2,,1,1,4,1,4,4,4,5,1,1,1,1
"Kenya","KEN",187290197,0.341817240980233,1,28,1,4,2,1,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,1,2,2,,,,,,,1,1,2,2,2,,,1,1,2,,,,2,2,2,2,2,2,1,,2,1,1,2,,,,2,,,,1,2,1,1,,,2,,,,,,,2,2,,,,,1,1,2,1,,,1,1,1,1,4,1,,0,1,4,4,4,1,1,5,1,1,1,0
"Kenya","KEN",186328154,0.489858145629647,2,19,1,4,2,1,1,1,0,1,2,2,,,2,1,2,,,,2,,1,2,1,,,,,,,,,,1,2,1,1,2,2,,,,,2,,,2,2,1,1,1,,2,2,,1,2,2,2,2,2,1,1,1,2,1,1,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,1,,1,,1,0,4,4,4,4,4,1,1,2,1,1
"Kenya","KEN",182593944,0.5947913362183,2,21,2,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,,,,,2,,,1,1,2,,,,2,2,,2,1,2,1,,4,1,1,1,1,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,4,1,1,1,0,0
"Kenya","KEN",180039477,0.44729547553123,1,22,2,5,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,1,1,1,2,,1,1,1,2,1,,2,2,1,1,2,2,2,1,2,2,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,4,2,,1,1,4,4,4,4,4,1,1,1,1,1
"Kenya","KEN",119335053,0.696009115151107,1,38,1,1,1,1,1,1,0,,,1,2,,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,2,2,1,2,2,,2,1,1,1,2,2,1,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,2,1,1,1,0
"Kenya","KEN",126613388,1.59903747701866,2,21,2,5,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,1,2,2,1,2,2,,,,,,,1,1,2,1,1,2,,2,1,1,1,2,,2,2,1,2,2,2,1,,4,2,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,1,1,2,1,,,2,1,1,1,2,1,,1,1,4,3,4,1,4,1,1,1,1,1
"Kenya","KEN",174540808,0.341817240980233,1,33,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,1,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,4,5,2,2,0,0
"Kenya","KEN",198769236,0.341817240980233,1,27,2,5,2,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,1,1,1,2,,2,1,1,2,1,,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,6,6,6,1,,2,,1,1,4,4,4,4,1,4,1,1,1,1
"Kenya","KEN",125465230,1.75135943524689,1,16,1,2,1,1,1,1,0,1,1,1,2,,2,2,2,,,,2,,2,,1,,,,,,,,,,1,1,1,1,2,2,,,,,2,,,1,1,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,1,1,2,2,1,,1,1,1,1,4,1,,0,0,4,3,4,2,4,1,1,2,1,0
"Kenya","KEN",203090929,0.415038384718363,1,28,4,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,4,1,1,2,0,0
"Kenya","KEN",192221892,0.521628115438795,2,34,2,5,1,2,1,1,1,1,2,1,2,,1,1,2,,,,1,2,1,2,2,,,,,,,,,,,,,,,,1,2,2,1,1,1,,1,1,2,,,,2,2,2,2,2,1,1,,4,2,1,1,1,,,1,1,,,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,2,2,2,2,1,,1,1,1,4,4,4,1,1,1,2,1,1
"Kenya","KEN",123619441,0.507959793986222,2,32,2,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,,1,1,1,2,2,,1,1,1,1,1,1,1,1,1,2,1,1,1,,,1,1,,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,,,1,1,1,1,,,1,3,3,3,,2,,1,1,1,1,1,1,1,1,1,1,1,1
"Kenya","KEN",134509069,1.06415966033062,2,25,2,5,1,1,1,1,1,2,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,2,,,1,1,2,,,,2,1,1,2,2,2,1,,3,2,1,1,1,,,1,1,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,1,4,1,,1,1,4,4,4,4,1,1,1,1,1,0
"Kenya","KEN",129609818,0.924597296993108,2,24,2,5,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,,,,,,,1,1,2,1,1,2,,1,1,1,3,2,,1,2,1,1,1,2,1,2,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,3,1,,1,1,4,4,4,4,4,5,1,1,1,1
"Kenya","KEN",208632793,1.62502355664906,1,48,2,5,1,2,1,1,1,2,2,1,2,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,1,,1,1,2,,,,2,1,2,1,2,1,1,1,6,2,2,1,1,,,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,1,,1,1,4,4,4,4,2,1,1,1,1,1
"Kenya","KEN",187813365,0.653699492715762,2,26,3,4,1,2,1,1,0,2,2,2,,,1,1,2,,,,1,2,2,,2,,,,,,,,,,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,1,,,1,1,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,1,1,1,2,1,0
"Kenya","KEN",115211364,0.378727254254404,2,32,2,4,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,2,2,1,2,,1,1,2,,,,2,2,1,1,1,1,2,2,4,1,1,2,,,,1,1,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,4,4,4,4,1,1,1,1,1,1
"Kenya","KEN",169251893,0.724165787387033,1,29,1,4,1,1,1,1,1,2,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,2,,,,2,1,2,1,2,1,1,1,6,2,1,1,1,,,1,1,,,1,2,1,2,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,2,2,2,4,1,,1,1,4,4,4,2,1,1,1,1,1,1
"Kenya","KEN",176402684,0.719753363373332,2,34,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,1,2,1,1,2,1,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,1,2,2,2,1,,2,,,,,,1,1,1,1,2,1,,1,1,2,2,4,4,2,5,2,2,0,0
"Kenya","KEN",203427069,1.64778547944363,1,23,2,2,1,2,1,1,1,,,2,,,,,,,,,,,,,,,2,1,1,2,2,1,1,2,,,,,,,1,1,1,1,2,,,1,1,2,,,,2,2,2,2,2,1,2,,4,2,1,1,1,,,1,1,,,2,,,,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,3,1,1,1,4,2,,0,1,1,4,4,4,4,1,1,1,1,0
"Kenya","KEN",192314390,0.843913014925404,1,32,1,2,1,1,1,1,1,4,2,2,,,2,1,2,,,,2,,2,,2,,,,,,,,,,,,,,,,2,2,2,2,2,,,2,2,1,1,2,,2,2,2,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,2,4,2,,0,0,4,4,4,4,4,5,1,1,1,1
"Kenya","KEN",143829753,1.17830012159421,2,39,1,3,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,1,1,1,2,,1,1,2,,,,2,2,1,2,1,1,2,,3,2,2,1,1,,,1,1,,,1,2,1,2,,,1,2,2,2,1,,,2,2,,,,,1,2,2,2,1,,1,1,1,1,4,1,,1,1,2,4,4,2,1,1,1,2,1,1
"Kenya","KEN",146142742,1.21733637942376,2,52,2,2,1,1,1,1,1,1,1,1,2,,1,1,2,,,,1,2,1,2,2,,,,,,,,,,,,,,,,1,1,1,1,2,,,1,1,2,,,,2,2,1,1,1,1,1,1,2,1,1,2,,,,2,,,,1,2,1,2,,,2,,,,,,,2,1,1,1,,,2,,,,,,1,1,1,2,4,1,,1,1,4,4,1,4,1,5,1,2,1,0
"Kenya","KEN",184241195,1.69591192619152,1,16,1,3,2,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,2,1,1,2,,,2,1,2,,,,2,2,1,1,1,1,1,2,4,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,3,1,4,1,,1,1,4,4,4,4,4,5,1,1,1,0
"Kenya","KEN",198875246,2.03183917594489,2,33,2,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,1,2,2,1,1,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,5,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,5,2,2,0,0
"Kenya","KEN",132519072,1.69020437983624,1,42,2,1,1,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,2,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,1,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,1,3,2,2,1,,1,1,1,1,2,1,,0,0,4,4,4,2,4,4,1,1,0,0
"Kenya","KEN",186268742,1.53088807169718,2,23,3,5,1,2,1,1,1,2,2,1,2,,1,2,2,,,,1,1,1,1,2,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,3,1,,2,1,1,2,2,2,1,,2,2,1,1,1,,,1,1,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,2,,1,1,4,4,4,4,1,1,1,1,1,1
"Kenya","KEN",205049291,0.660458312057999,1,25,1,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,1,2,1,1,2,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,3,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,2,4,2,,0,0,4,4,4,4,4,5,2,2,0,0
"Kenya","KEN",125810728,0.677783995493312,2,25,1,4,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,2,1,2,1,2,,,2,2,2,,,,2,2,2,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,1,,1,,1,1,4,4,4,4,4,5,2,2,1,0
"Kenya","KEN",209901984,0.822973042182779,2,30,2,4,1,2,1,1,1,2,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,2,,,1,1,2,,,,2,2,1,1,2,1,1,2,3,2,1,1,1,,,1,2,2,1,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,1,1,1,2,1,0
"Kenya","KEN",184892614,1.75135943524689,1,20,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,1,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,2,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Kenya","KEN",163631505,0.556323060115002,2,20,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,1,3,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Kenya","KEN",209529691,1.38689594548966,2,22,2,2,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,2,2,2,2,2,,4,3,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,2,3,1,,1,0,4,4,4,4,4,5,1,2,1,0
"Kenya","KEN",165053582,0.573426604504955,2,36,2,5,1,1,1,1,1,2,1,1,1,2,2,2,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,2,,,,2,1,1,1,2,2,1,1,1,3,2,1,1,,,1,1,,,1,2,1,2,,,2,,,,,,,2,2,,,,,1,3,2,1,,,2,2,3,2,2,1,,1,1,4,4,4,1,1,1,1,1,1,1
"Kenya","KEN",122164036,0.773358219678535,1,23,1,3,1,1,1,1,0,1,2,2,,,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,2,2,2,2,1,2,,,,,2,2,,1,1,1,2,1,,1,1,,1,1,2,1,1,2,2,1,1,1,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,1,4,1,,1,1,4,4,4,4,4,1,1,2,1,1
"Kenya","KEN",203340039,0.683634481954332,1,25,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,2,2,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,1,2,1,1,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,0,4,4,4,4,4,2,1,1,0,0
"Kenya","KEN",116118873,1.39201823030221,1,36,1,4,1,1,1,1,1,2,2,2,,,2,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,,,,1,2,,,1,1,2,,,,2,1,1,2,2,2,1,,1,2,1,2,,,,1,2,2,1,1,2,1,2,,,1,1,2,1,,,2,2,2,,,,,2,,,,,,1,1,1,2,1,1,,1,1,1,4,4,4,1,2,1,1,1,0
"Kenya","KEN",210277071,0.577240597119702,2,46,2,5,1,1,1,1,1,1,2,1,2,,1,2,2,,,,1,1,1,1,2,,,,,,,,,,,,,,,,1,2,1,1,2,,,1,1,2,,,,1,2,2,1,2,2,1,1,5,2,2,1,1,,,2,,,,1,1,1,2,,,1,1,1,2,,,2,2,2,,,,,1,1,2,2,1,,3,2,3,3,,2,,1,1,1,4,4,2,1,1,1,1,1,0
"Kenya","KEN",134903529,2.04397352950467,1,20,2,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,2,1,2,,,,,,,,,,,2,,,2,1,2,,,,2,2,2,2,2,2,2,,3,3,1,1,1,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,1,4,3,,0,1,4,4,4,4,3,1,2,1,0,0
"Kenya","KEN",122287442,1.49882314430211,1,52,2,5,1,1,1,1,1,2,2,1,2,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,2,1,1,1,1,2,,1,1,2,,,,2,2,2,2,2,2,1,,4,2,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,2,,0,1,4,4,4,4,4,1,1,2,1,1
"Kenya","KEN",129022916,0.881476326724579,1,26,2,4,1,2,1,1,1,2,2,1,2,,2,2,1,1,2,1,1,2,2,,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,1,1,2,,,,2,2,2,2,1,1,1,,3,3,1,1,2,2,1,1,2,2,1,1,2,1,2,,,1,2,2,1,,,2,2,2,,,,,2,,,,,,3,1,1,1,4,1,,1,1,1,4,4,4,1,2,1,1,1,0
"Kenya","KEN",120590918,0.384479999522838,2,24,2,5,1,2,1,1,1,1,2,1,1,1,1,1,2,,,,2,,1,1,2,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,1,1,1,2,1,1,1,,3,1,1,1,1,,,1,1,,,1,1,1,2,,,1,2,1,1,,,1,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,1,4,4,4,1,1,1,2,1,1
"Kenya","KEN",176824927,0.341817240980233,1,34,2,4,1,1,1,1,1,1,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,1,3,2,,2,2,2,1,2,1,1,1,5,3,2,2,,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,1,4,4,4,4,1,5,1,1,1,1
"Kenya","KEN",142485617,0.462298648496554,2,19,2,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,1,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,1,2,1,,1,1,4,4,4,4,4,5,1,1,0,0
